Player Name,Unique ID,Player ID,Role,Date,Match ID,Season,Split,Regional,Day,Stage,Round,Best of ,Game Number,Game,Team,Victory,OT,Extra Time,Arena,Closest to Ball_All Zones,Closest to Ball_Defense Zone,Closest to Ball_Neutral Zone,Closest to Ball_Offense Zone,Furthest from Ball_All Zones,Furthest from Ball_Defense Zone,Furthest from Ball_Neutral Zone,Furthest from Ball_Offense Zone,First man_All Zones,First man_Defense Zone,First man_Neutral Zone,First man_Offense Zone,Last man_All Zones,Last man_Defense Zone,Last man_Neutral Zone,Last man_Offense Zone,Left Side_All Zones,Left Side_Defense Zone,Left Side_Neutral Zone,Left Side_Offense Zone,Right Side_All Zones,Right Side_Defense Zone,Right Side_Neutral Zone,Right Side_Offense Zone,Ball Touches_All Zones,Ball Touches_Defense Zone,Ball Touches_Neutral Zone,Ball Touches_Offense Zone,Time on Ball_All Zones,Time on Ball_Defense Zone,Time on Ball_Neutral Zone,Time on Ball_Offense Zone,Behind Ball_All Zones,Behind Ball_Defense Zone,Behind Ball_Neutral Zone,Behind Ball_Offense Zone,Ahead of Ball_All Zones,Ahead of Ball_Defense Zone,Ahead of Ball_Neutral Zone,Ahead of Ball_Offense Zone,Average Ball Distance_All Zones,Average Ball Distance_Defense Zone,Average Ball Distance_Neutral Zone,Average Ball Distance_Offense Zone,Distance traveled_All Zones,Distance traveled_Defense Zone,Distance traveled_Neutral Zone,Distance traveled_Offense Zone,Distance traveled on ground_All Zones,Distance traveled on ground_Defense Zone,Distance traveled on ground_Neutral Zone,Distance traveled on ground_Offense Zone,Distance traveled in the air_All Zones,Distance traveled in the air_Defense Zone,Distance traveled in the air_Neutral Zone,Distance traveled in the air_Offense Zone,Distance traveled in low air_All Zones,Distance traveled in low air_Defense Zone,Distance traveled in low air_Neutral Zone,Distance traveled in low air_Offense Zone,Distance traveled in high air_All Zones,Distance traveled in high air_Defense Zone,Distance traveled in high air_Neutral Zone,Distance traveled in high air_Offense Zone,Average Speed_All Zones,Average Speed_Defense Zone,Average Speed_Neutral Zone,Average Speed_Offense Zone,Max Speed (82.8)_All Zones,Max Speed (82.8)_Defense Zone,Max Speed (82.8)_Neutral Zone,Max Speed (82.8)_Offense Zone,SuperSonic (80+)_All Zones,SuperSonic (80+)_Defense Zone,SuperSonic (80+)_Neutral Zone,SuperSonic (80+)_Offense Zone,Boost Speed (50-79)_All Zones,Boost Speed (50-79)_Defense Zone,Boost Speed (50-79)_Neutral Zone,Boost Speed (50-79)_Offense Zone,Drive Speed (1-49)_All Zones,Drive Speed (1-49)_Defense Zone,Drive Speed (1-49)_Neutral Zone,Drive Speed (1-49)_Offense Zone,Stopped_All Zones,Stopped_Defense Zone,Stopped_Neutral Zone,Stopped_Offense Zone,On Ground_All Zones,On Ground_Defense Zone,On Ground_Neutral Zone,On Ground_Offense Zone,In Air_All Zones,In Air_Defense Zone,In Air_Neutral Zone,In Air_Offense Zone,In Low Air_All Zones,In Low Air_Defense Zone,In Low Air_Neutral Zone,In Low Air_Offense Zone,In High Air_All Zones,In High Air_Defense Zone,In High Air_Neutral Zone,In High Air_Offense Zone,Average Boost_All Zones,Average Boost_Defense Zone,Average Boost_Neutral Zone,Average Boost_Offense Zone,Empty (0)_All Zones,Empty (0)_Defense Zone,Empty (0)_Neutral Zone,Empty (0)_Offense Zone,Low (0-33)_All Zones,Low (0-33)_Defense Zone,Low (0-33)_Neutral Zone,Low (0-33)_Offense Zone,Medium (34-66)_All Zones,Medium (34-66)_Defense Zone,Medium (34-66)_Neutral Zone,Medium (34-66)_Offense Zone,High (67-100)_All Zones,High (67-100)_Defense Zone,High (67-100)_Neutral Zone,High (67-100)_Offense Zone,Full (100)_All Zones,Full (100)_Defense Zone,Full (100)_Neutral Zone,Full (100)_Offense Zone,Boost Gained_All Zones,Boost Gained_Defense Zone,Boost Gained_Neutral Zone,Boost Gained_Offense Zone,Boost Lost_All Zones,Boost Lost_Defense Zone,Boost Lost_Neutral Zone,Boost Lost_Offense Zone,Boost Lost while SuperSonic_All Zones,Boost Lost while SuperSonic_Defense Zone,Boost Lost while SuperSonic_Neutral Zone,Boost Lost while SuperSonic_Offense Zone,Boost Lost while Max Speed_All Zones,Boost Lost while Max Speed_Defense Zone,Boost Lost while Max Speed_Neutral Zone,Boost Lost while Max Speed_Offense Zone,Boost Lost on Ground_All Zones,Boost Lost on Ground_Defense Zone,Boost Lost on Ground_Neutral Zone,Boost Lost on Ground_Offense Zone,Boost Lost in Air_All Zones,Boost Lost in Air_Defense Zone,Boost Lost in Air_Neutral Zone,Boost Lost in Air_Offense Zone,Boost Lost in Low Air_All Zones,Boost Lost in Low Air_Defense Zone,Boost Lost in Low Air_Neutral Zone,Boost Lost in Low Air_Offense Zone,Boost Lost in High Air_All Zones,Boost Lost in High Air_Defense Zone,Boost Lost in High Air_Neutral Zone,Boost Lost in High Air_Offense Zone,Passes Given_All Zones,Passes Given_Defense Zone,Passes Given_Neutral Zone,Passes Given_Offense Zone,Passes Received_All Zones,Passes Received_Defense Zone,Passes Received_Neutral Zone,Passes Received_Offense Zone,50/50s_All Zones,50/50s_Defense Zone,50/50s_Neutral Zone,50/50s_Offense Zone,Possession Losses_All Zones,Possession Losses_Defense Zone,Possession Losses_Neutral Zone,Possession Losses_Offense Zone,Interceptions_All Zones,Interceptions_Defense Zone,Interceptions_Neutral Zone,Interceptions_Offense Zone,Self Touches_All Zones,Self Touches_Defense Zone,Self Touches_Neutral Zone,Self Touches_Offense Zone,Score_All Zones,Score_Defense Zone,Score_Neutral Zone,Score_Offense Zone,Goals_All Zones,Goals_Defense Zone,Goals_Neutral Zone,Goals_Offense Zone,Shots_All Zones,Shots_Defense Zone,Shots_Neutral Zone,Shots_Offense Zone,Assists_All Zones,Assists_Defense Zone,Assists_Neutral Zone,Assists_Offense Zone,Saves_All Zones,Saves_Defense Zone,Saves_Neutral Zone,Saves_Offense Zone,Kills_All Zones,Kills_Defense Zone,Kills_Neutral Zone,Kills_Offense Zone,Deaths_All Zones,Deaths_Defense Zone,Deaths_Neutral Zone,Deaths_Offense Zone,Boost Lost When Demoed_All Zones,Boost Lost When Demoed_Defense Zone,Boost Lost When Demoed_Neutral Zone,Boost Lost When Demoed_Offense Zone,Avg Speed When Demoed_All Zones,Avg Speed When Demoed_Defense Zone,Avg Speed When Demoed_Neutral Zone,Avg Speed When Demoed_Offense Zone,Avg Speed After Killing_All Zones,Avg Speed After Killing_Defense Zone,Avg Speed After Killing_Neutral Zone,Avg Speed After Killing_Offense Zone,Avg Boost When Demoed_All Zones,Avg Boost When Demoed_Defense Zone,Avg Boost When Demoed_Neutral Zone,Avg Boost When Demoed_Offense Zone,Avg Boost When Killing_All Zones,Avg Boost When Killing_Defense Zone,Avg Boost When Killing_Neutral Zone,Avg Boost When Killing_Offense Zone,Small Pads Collected_All Zones,Small Pads Collected_Defense Zone,Small Pads Collected_Neutral Zone,Small Pads Collected_Offense Zone,Big Boosts Collected_All Zones,Big Boosts Collected_Defense Zone,Big Boosts Collected_Neutral Zone,Big Boosts Collected_Offense Zone,Overfill from Small Pads_All Zones,Overfill from Small Pads_Defense Zone,Overfill from Small Pads_Neutral Zone,Overfill from Small Pads_Offense Zone,Overfill from Big Boosts_All Zones,Overfill from Big Boosts_Defense Zone,Overfill from Big Boosts_Neutral Zone,Overfill from Big Boosts_Offense Zone,Boost Gained from Small Pads_All Zones,Boost Gained from Small Pads_Defense Zone,Boost Gained from Small Pads_Neutral Zone,Boost Gained from Small Pads_Offense Zone,Boost Gained from Big Boosts_All Zones,Boost Gained from Big Boosts_Defense Zone,Boost Gained from Big Boosts_Neutral Zone,Boost Gained from Big Boosts_Offense Zone
AE Dapz,SSA-P-10076,Epic|b068c2cc96ff477e9e54b9ef184a8ccb|0,Starter,2022-10-14T19:00:20.000Z,20221014-190020-2022-23-Fall-Open-Swiss-3-G1,2022-23,Fall,Open,1,Swiss,3,5,1,61,AUREON E-SPORTS,FALSE,FALSE,0,Mannfield (Night),29,14,4,12,38,24,8,6,30,7,7,16,35,28,5,3,45,20,9,16,55,32,10,13,20,7,5,8,22,11,3,8,73,43,13,16,27,9,6,13,3233,3580,3306,2558,450608,219828,98126,132654,282643,149033,71862,61748,159772,68271,24415,67086,149498,60048,23578,65872,10274,8223,837,1214,55,51,64,55,7,2,2,4,14,4,5,5,42,23,9,10,44,25,5,13,0,0,0,0,67,36,14,16,33,16,4,13,31,15,4,13,2,2,0,0,48,52,50,38,13,5,3,5,45,23,8,14,19,8,3,8,36,22,8,7,8,6,2,1,2370,1671,353,346,2308,1103,422,783,137,59,61,17,298,69,84,145,1284,572,286,426,1339,662,163,514,1255,591,158,506,84,71,5,8,3,2,0,1,5,3,0,2,2,0,1,1,7,2,0,5,6,1,0,5,5,0,4,1,208,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,3,0,2,1,192,0,92,100,62,0,68,52,53,66,0,40,64,0,46,100,42,79,0,5,80,51,18,11,17,11,3,3,43,19,24,0,216,41,86,89,917,593,192,132,1484,1059,214,211
AE Dapz,SSA-P-10076,Epic|b068c2cc96ff477e9e54b9ef184a8ccb|0,Starter,2022-10-14T19:07:52.000Z,20221014-190752-2022-23-Fall-Open-Swiss-3-G2,2022-23,Fall,Open,1,Swiss,3,5,2,67,AUREON E-SPORTS,TRUE,FALSE,0,AquaDome,29,15,6,8,38,25,7,5,27,8,7,11,45,37,6,2,44,27,9,8,56,36,10,10,18,7,4,7,21,7,5,8,76,54,13,9,24,9,5,9,3113,3355,3171,2571,442381,261683,88372,92326,278988,188072,51938,38978,155948,69926,34754,51268,146622,65835,32295,48492,9326,4091,2459,2776,53,50,64,60,4,1,1,2,12,5,3,4,42,25,9,9,46,33,7,6,0,0,0,0,68,46,12,10,32,17,6,9,29,15,6,8,2,2,0,0,46,51,45,34,13,5,4,4,41,20,10,11,27,19,4,4,32,23,5,4,10,7,1,1,2465,1942,326,197,2359,1492,360,507,97,43,17,37,191,57,52,82,1432,948,217,267,1300,674,263,363,1195,609,244,342,105,65,19,21,1,0,0,1,2,0,1,1,5,0,3,2,8,3,2,3,10,4,2,4,3,1,0,2,304,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,1,2,100,0,100,0,54,0,23,70,81,0,0,81,33,0,100,0,0,0,0,0,74,54,8,12,17,13,3,1,38,20,5,13,205,119,86,0,850,628,91,131,1495,1181,214,100
AE Dapz,SSA-P-10076,Epic|b068c2cc96ff477e9e54b9ef184a8ccb|0,Starter,2022-10-14T19:14:23.000Z,20221014-191423-2022-23-Fall-Open-Swiss-3-G3,2022-23,Fall,Open,1,Swiss,3,5,3,74,AUREON E-SPORTS,TRUE,FALSE,0,DFH Stadium,36,16,8,12,31,19,8,4,33,7,8,19,37,30,6,1,65,30,16,18,35,19,9,8,16,5,5,6,10,4,2,5,78,43,19,16,22,5,6,11,2961,3399,2919,2218,444374,204606,114342,125426,264154,148434,70907,44813,172921,54255,41303,77363,146934,47614,32789,66531,25987,6641,8514,10832,53,50,55,57,4,2,1,1,9,4,3,3,46,20,11,14,44,24,11,9,0,0,0,0,65,36,17,12,35,13,8,15,30,12,6,13,5,1,2,2,49,56,56,29,15,3,3,9,39,16,8,15,23,9,6,8,38,23,11,4,10,6,3,1,2502,1171,1112,219,2439,1147,590,702,97,62,18,17,172,82,27,63,1302,657,334,311,1430,516,316,598,1230,463,247,520,200,53,69,78,3,3,0,0,3,2,1,0,2,0,0,2,3,0,1,2,2,0,1,1,3,0,2,1,206,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4,0,0,4,83,0,0,83,37,37,0,0,4,0,0,4,31,31,0,0,58,37,8,13,19,8,10,1,37,29,0,8,220,117,103,0,659,415,96,148,1680,683,897,100
AE Dapz,SSA-P-10076,Epic|b068c2cc96ff477e9e54b9ef184a8ccb|0,Starter,2022-10-14T19:22:17.000Z,20221014-192217-2022-23-Fall-Open-Swiss-3-G4,2022-23,Fall,Open,1,Swiss,3,5,4,82,AUREON E-SPORTS,TRUE,FALSE,0,Utopia Coliseum (Dusk),32,11,8,13,41,31,7,4,31,8,8,15,45,36,7,2,49,26,11,12,51,26,11,14,12,4,6,2,11,4,3,4,81,45,18,18,19,7,4,9,3554,4351,3001,2466,470991,241733,109095,120163,282966,179404,53734,49828,180310,59427,53241,67642,149948,48049,43103,58796,30362,11378,10138,8846,55,55,58,53,6,2,2,2,15,6,5,4,42,24,9,10,43,22,8,13,0,0,0,0,63,38,11,13,37,13,10,14,31,11,8,12,7,2,2,2,51,64,48,29,13,3,4,6,36,11,8,16,23,11,5,7,42,29,9,4,8,7,1,0,2572,1874,459,239,2625,1375,554,696,168,102,32,34,248,92,59,97,1266,766,239,261,1567,547,434,586,1282,449,348,485,285,98,86,101,1,0,1,0,4,3,1,0,4,1,2,1,5,2,3,0,3,1,2,0,2,1,0,1,396,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,83,0,0,0,0,18,0,0,18,71,46,12,13,22,17,4,1,62,53,0,9,429,356,73,0,790,499,144,147,1771,1344,327,100
AE Dapz,SSA-P-10076,Epic|b068c2cc96ff477e9e54b9ef184a8ccb|0,Starter,2022-10-14T19:59:04.000Z,20221014-195904-2022-23-Fall-Open-Swiss-4-G1,2022-23,Fall,Open,1,Swiss,4,5,1,90,AUREON E-SPORTS,TRUE,FALSE,0,Mannfield (Night),31,17,7,8,35,19,10,5,24,6,7,11,39,26,12,1,55,28,15,12,45,29,10,6,13,7,5,1,14,7,6,1,74,45,19,11,26,12,6,8,2912,3053,3561,2666,458564,257409,108931,92224,269981,151842,70825,47314,180026,101366,35528,43132,153689,86239,32148,35302,26337,15127,3380,7830,52,51,63,56,4,2,1,1,10,4,3,3,43,26,9,8,47,27,12,8,0,0,0,0,64,36,18,10,36,21,7,8,30,18,7,6,6,3,1,2,42,45,53,32,19,9,6,5,46,24,11,10,24,13,5,6,30,19,8,2,6,3,2,1,2284,1586,593,105,2381,1387,449,545,138,39,47,52,167,69,40,58,1364,738,302,324,1581,912,313,356,1309,772,282,255,272,140,31,101,2,2,0,0,3,2,1,0,6,1,5,0,3,2,1,0,3,1,1,1,2,1,0,1,561,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,82,0,0,0,0,0,0,0,0,67,46,9,12,18,11,7,0,7,5,0,2,209,46,163,0,797,547,108,142,1591,1054,537,0
AE Dapz,SSA-P-10076,Epic|b068c2cc96ff477e9e54b9ef184a8ccb|0,Starter,2022-10-14T20:07:26.000Z,20221014-200726-2022-23-Fall-Open-Swiss-4-G2,2022-23,Fall,Open,1,Swiss,4,5,2,95,AUREON E-SPORTS,TRUE,FALSE,0,AquaDome,28,13,6,8,44,31,7,6,28,9,6,13,43,36,6,1,44,29,7,7,56,34,11,11,15,9,3,3,20,13,3,4,76,54,14,8,24,9,5,11,3298,3559,3326,2563,406361,237132,82214,87015,247998,175513,42453,30032,151521,58959,37864,54698,139078,51127,37458,50493,12443,7832,406,4205,50,46,57,58,5,2,1,1,9,4,2,3,37,20,8,9,53,38,8,7,0,0,0,0,66,48,10,7,34,15,8,11,30,12,8,10,4,3,0,1,50,57,50,29,13,5,4,4,38,21,7,11,23,11,6,7,39,32,6,1,8,6,2,0,2612,1658,735,219,2212,1280,473,459,99,55,16,28,179,84,37,58,1205,777,205,223,1359,599,318,442,1194,481,313,400,165,118,5,42,3,1,1,1,4,1,1,2,4,1,2,1,2,0,2,0,2,0,1,1,6,5,0,1,337,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,5,1,1,3,214,32,5,177,66,44,65,74,83,0,83,0,43,32,5,59,23,0,23,0,64,44,8,12,19,11,6,2,37,33,0,4,161,107,48,6,731,495,96,140,1739,993,552,194
AE Dapz,SSA-P-10076,Epic|b068c2cc96ff477e9e54b9ef184a8ccb|0,Starter,2022-10-14T20:14:57.000Z,20221014-201457-2022-23-Fall-Open-Swiss-4-G3,2022-23,Fall,Open,1,Swiss,4,5,3,101,AUREON E-SPORTS,TRUE,TRUE,28,DFH Stadium,33,18,7,8,42,29,8,5,30,11,6,12,40,32,8,0,53,37,10,7,47,24,12,11,17.38,10.06,1.83,5.49,17,10,4,3,75,48,17,9,25,12,5,9,3031,3167,3194,2705,415248.48,227421.95,101957.01,85869.51,286489.94,174385.06,68196.04,43908.84,123312.8,50970.73,32400,39942.07,110734.76,46293.29,27183.84,37257.62,12578.05,4677.44,5216.16,2684.45,49,45,61,57,3,1,1,1,8,3,2,2,38,18,11,9,53,38,9,6,1,1,0,0,73,47,16,10,27,13,6,7,23,12,5,7,3,2,1,0,44,47,53,30,11,4,2,4,40,23,7,10,30,17,8,5,30,20,7,3,6,4,2,0,2087.2,1236.59,546.95,303.66,2036.89,1091.16,504.88,440.85,101.52,43.9,35.67,21.95,121.65,53.96,34.76,32.93,1214.63,604.57,345.73,264.33,1103.96,547.87,253.35,302.74,967.68,482.93,200.3,284.45,136.28,64.94,53.05,18.29,0.91,0,0,0.91,3.66,0.91,0.91,1.83,4.57,0,0,4.57,7.32,4.57,1.83,0.91,3.66,1.83,0,1.83,4.57,4.57,0,0,179.27,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,1.83,0,0,0,3.66,0.91,1.83,0.91,0.91,0.91,0,0,17.38,17.38,0,0,15,15,0,0,69,81,56,82,19,19,0,0,12,0,23,0,66.77,46.65,10.06,10.06,13.72,7.32,5.49,0.91,20.12,20.12,0,0,220.43,84.15,128.96,7.32,781.1,539.63,120.73,120.73,1151.52,647.56,419.82,84.15
AE Dapz,SSA-P-10076,Epic|b068c2cc96ff477e9e54b9ef184a8ccb|0,Starter,2022-10-15T17:57:39.000Z,20221015-175739-2022-23-Fall-Open-Playoffs-QF-G1,2022-23,Fall,Open,2,Playoffs,QF,7,1,124,AUREON E-SPORTS,FALSE,FALSE,0,Mannfield (Night),36,19,8,10,32,21,6,5,30,8,9,13,35,29,5,1,48,26,10,12,52,30,14,9,8,3,1,4,6,1,3,2,71,45,15,11,29,11,9,10,2775,2899,2928,2527,474843,253104,112596,109143,278320,164915,62352,51053,187727,84661,47668,55398,166290,76003,42305,47982,21437,8658,5363,7416,54,52,59,59,4,2,1,2,11,5,3,4,46,26,11,10,42,25,10,7,0,0,0,0,63,37,14,11,37,18,10,10,33,16,8,8,4,2,1,1,46,52,48,31,20,8,6,7,41,19,9,12,27,14,8,5,32,22,7,4,9,6,2,1,2653,1652,585,416,2621,1483,633,505,138,70,43,25,194,73,53,68,1376,779,323,274,1607,775,417,415,1409,687,363,359,198,88,54,56,2,0,0,2,0,0,0,0,3,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,39,8,14,21,13,5,3,23,10,6,7,226,158,0,68,709,458,90,161,1874,1142,500,232
AE Dapz,SSA-P-10076,Epic|b068c2cc96ff477e9e54b9ef184a8ccb|0,Starter,2022-10-15T18:06:24.000Z,20221015-180624-2022-23-Fall-Open-Playoffs-QF-G2,2022-23,Fall,Open,2,Playoffs,QF,7,2,125,AUREON E-SPORTS,FALSE,FALSE,0,AquaDome,32,15,9,7,37,24,10,3,33,14,10,10,37,25,11,1,47,27,12,8,53,31,15,7,14,6,6,2,8,4,2,2,70,43,18,8,30,15,9,7,2990,3173,3572,2348,424812,225702,118686,80424,284461,156179,88283,39999,134166,66294,29185,38687,119708,62204,25988,31516,14458,4090,3197,7171,50,46,63,64,5,2,1,2,11,4,3,4,40,21,12,8,49,34,12,3,0,0,0,0,70,41,21,8,30,17,6,7,26,15,5,5,4,1,1,1,50,54,59,38,13,5,6,2,40,21,11,8,19,10,5,4,42,27,11,3,8,4,4,0,2433,1360,810,263,2319,1182,631,506,134,58,28,48,201,75,32,94,1348,651,431,266,1223,684,251,288,1061,622,212,227,162,62,39,61,1,1,0,0,6,4,2,0,4,2,1,1,1,0,1,0,1,1,0,0,6,2,3,1,366,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,2,0,1,1,89,0,89,0,36,0,22,50,52,0,0,52,45,0,89,0,25,0,0,25,81,49,16,16,23,8,14,1,41,24,6,11,517,178,320,19,931,564,186,181,1783,622,1080,81
AE Dapz,SSA-P-10076,Epic|b068c2cc96ff477e9e54b9ef184a8ccb|0,Starter,2022-10-15T18:15:00.000Z,20221015-181500-2022-23-Fall-Open-Playoffs-QF-G3,2022-23,Fall,Open,2,Playoffs,QF,7,3,126,AUREON E-SPORTS,FALSE,FALSE,0,DFH Stadium,29,14,5,10,34,24,7,3,33,12,9,12,34,30,3,1,48,32,10,7,52,30,9,13,14,8,2,4,9,3,1,5,68,48,10,10,32,13,9,10,2834,3034,3301,1974,424838,239704,90085,95049,256372,152846,53610,49916,161444,83439,34902,43103,145255,71857,32250,41148,16189,11582,2652,1955,50,46,60,57,3,1,1,1,9,4,3,3,41,22,9,9,50,35,7,7,0,0,0,0,64,40,12,12,36,21,7,8,32,18,6,8,5,3,1,0,44,48,48,33,16,7,4,6,41,22,8,10,31,18,6,7,28,21,5,3,9,7,2,0,2252,1404,648,200,2168,1254,371,543,78,37,3,38,146,50,47,49,899,448,153,298,1525,901,283,341,1326,761,242,323,199,140,41,18,1,0,1,0,3,2,0,1,6,5,0,1,2,2,0,0,2,2,0,0,0,0,0,0,382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,77,0,0,77,34,0,0,34,0,0,0,0,77,0,0,77,0,0,0,0,67,47,11,9,15,9,5,1,23,23,0,0,126,112,14,0,781,541,132,108,1374,788,486,100
AE Dapz,SSA-P-10076,Epic|b068c2cc96ff477e9e54b9ef184a8ccb|0,Starter,2022-10-15T18:24:56.000Z,20221015-182456-2022-23-Fall-Open-Playoffs-QF-G4,2022-23,Fall,Open,2,Playoffs,QF,7,4,127,AUREON E-SPORTS,FALSE,TRUE,57,Utopia Coliseum (Dusk),30,13,8,9,44,31,9,4,30,9,8,13,46,36,8,1,54,31,13,10,46,29,10,7,8.4,1.68,5.88,0.84,6,2,1,3,78,51,18,9,22,8,5,9,3401,3801,3359,2383,457185.71,262842.86,102639.5,91703.36,291180.67,189913.45,55568.91,45698.32,158615.97,70189.08,44832.77,43594.12,152882.35,66523.53,43706.72,42652.1,5733.61,3665.55,1126.05,942.02,52,49,55,60,5,2,2,1,10,4,3,3,43,25,9,9,46,30,11,5,1,1,0,0,70,46,14,10,30,13,9,8,29,13,9,8,1,1,0,0,41,43,45,34,16,7,5,5,49,29,10,9,25,16,5,4,26,15,7,4,8,5,2,1,2635.29,1635.29,619.33,380.67,2478.99,1355.46,527.73,595.8,122.69,42.02,36.13,44.54,210.92,74.79,72.27,63.87,1434.45,864.71,265.55,304.2,1289.08,572.27,380.67,336.13,1229.41,531.93,370.59,326.89,59.66,40.34,10.08,9.24,0,0,0,0,0.84,0.84,0,0,5.88,0,5.88,0,3.36,1.68,0.84,0.84,4.2,0.84,2.52,0.84,0.84,0,0.84,0,321.85,0,0,0,0.84,0,0,0,1.68,0,0,0,0,0,0,0,2.52,0,0,0,0.84,0,0.84,0,0.84,0,0.84,0,31.93,0,31.93,0,62,0,62,0,73,0,73,0,38,0,38,0,0,0,0,0,64.71,45.38,10.08,9.24,21.01,10.92,6.72,3.36,21.85,21.85,0,0,231.09,78.99,95.8,56.3,754.62,522.69,121.01,110.92,1869.75,1013.45,576.47,279.83
arceon,SSA-P-10002,Steam|76561198353779425|0,Starter,2022-10-14T17:10:47.000Z,20221014-171047-2022-23-Fall-Open-Swiss-1-G1,2022-23,Fall,Open,1,Swiss,1,5,1,7,REFORMED,TRUE,FALSE,0,Mannfield (Night),32,11,8,13,34,16,10,8,32,5,9,18,33,22,5,6,51,19,11,21,49,21,14,14,22,6,6,10,18,5,5,9,79,37,19,23,21,2,6,13,2959,3393,2989,2456,480756,192820,122465,165471,273981,124260,76521,73200,197588,65324,43668,88596,171559,58956,38031,74572,26029,6368,5637,14024,55,57,56,53,7,3,1,3,17,6,4,7,44,20,11,13,39,13,10,16,0,0,0,0,61,27,17,17,39,13,8,18,33,11,7,14,7,1,1,4,50,50,53,47,11,4,3,3,39,16,9,14,22,7,6,9,39,16,11,12,11,4,4,3,3042,1415,1208,419,2897,1203,619,1075,192,45,33,114,310,124,52,134,1376,653,336,387,1653,525,340,788,1361,466,285,610,292,59,55,178,3,1,1,1,6,2,3,1,5,1,3,1,7,3,1,3,7,2,2,3,4,2,1,1,649,0,0,0,3,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,69,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,93,46,24,23,21,8,10,3,54,15,32,7,264,21,145,98,1062,537,256,269,1836,779,855,202
arceon,SSA-P-10002,Steam|76561198353779425|0,Starter,2022-10-14T17:17:55.000Z,20221014-171755-2022-23-Fall-Open-Swiss-1-G2,2022-23,Fall,Open,1,Swiss,1,5,2,13,REFORMED,TRUE,FALSE,0,AquaDome,35,18,6,11,38,23,9,6,35,13,8,14,40,30,7,3,40,18,8,14,60,36,13,11,20,10,4,6,20,8,4,8,71,42,14,15,29,12,6,10,2910,3027,3552,2355,454640,227948,103201,123491,264554,147326,57927,59301,181282,77177,42850,61255,172282,72985,39722,59575,9000,4192,3128,1680,54,50,64,59,4,1,1,2,12,3,4,5,46,24,10,12,42,27,7,8,0,0,0,0,63,36,13,13,37,18,8,11,35,17,7,11,2,1,1,0,40,45,41,31,17,5,5,8,49,23,11,16,23,13,5,4,28,18,5,5,3,2,0,0,2100,1142,514,444,2149,1233,395,521,107,17,24,66,190,42,60,88,999,521,182,296,1538,742,323,473,1448,692,297,459,90,50,26,14,3,1,0,2,1,0,1,0,3,2,0,1,2,1,1,0,5,2,1,2,4,2,0,2,367,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,48,12,16,14,7,4,3,16,16,0,0,103,97,3,3,896,560,144,192,1297,603,397,297
