series_id,season,split,regional,stage,round,match_date,match_id,game_number,best_of,team,player_name,unique_id,source_file
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-220353-2021-22-Spring-Regional Event 1-Double Elim-LQF-G2,2,7,DNMK ESPORTS,YoPeGo!,SSA-P-10064,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-220353-2021-22-Spring-Regional Event 1-Double Elim-LQF-G2,2,5,TEAM ESPIONAGE,ckeno,SSA-P-10070,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-220353-2021-22-Spring-Regional Event 1-Double Elim-LQF-G2,2,5,TEAM ESPIONAGE,Jerome in da bath,SSA-P-10026,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-220353-2021-22-Spring-Regional Event 1-Double Elim-LQF-G2,2,5,TEAM ESPIONAGE,Ram,SSA-P-10045,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-221340-2021-22-Spring-Regional Event 1-Double Elim-LQF-G3,3,7,DNMK ESPORTS,D3Funct,SSA-P-10013,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-221340-2021-22-Spring-Regional Event 1-Double Elim-LQF-G3,3,7,DNMK ESPORTS,Wee_Casper,SSA-P-10060,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-221340-2021-22-Spring-Regional Event 1-Double Elim-LQF-G3,3,7,DNMK ESPORTS,YoPeGo!,SSA-P-10064,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-221340-2021-22-Spring-Regional Event 1-Double Elim-LQF-G3,3,5,TEAM ESPIONAGE,ckeno,SSA-P-10070,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-221340-2021-22-Spring-Regional Event 1-Double Elim-LQF-G3,3,5,TEAM ESPIONAGE,Jerome in da bath,SSA-P-10026,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-221340-2021-22-Spring-Regional Event 1-Double Elim-LQF-G3,3,5,TEAM ESPIONAGE,Ram,SSA-P-10045,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-222156-2021-22-Spring-Regional Event 1-Double Elim-LQF-G4,4,7,DNMK ESPORTS,D3Funct,SSA-P-10013,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-222156-2021-22-Spring-Regional Event 1-Double Elim-LQF-G4,4,7,DNMK ESPORTS,Wee_Casper,SSA-P-10060,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-222156-2021-22-Spring-Regional Event 1-Double Elim-LQF-G4,4,7,DNMK ESPORTS,YoPeGo!,SSA-P-10064,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-222156-2021-22-Spring-Regional Event 1-Double Elim-LQF-G4,4,5,TEAM ESPIONAGE,ckeno,SSA-P-10070,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-222156-2021-22-Spring-Regional Event 1-Double Elim-LQF-G4,4,5,TEAM ESPIONAGE,Jerome in da bath,SSA-P-10026,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-222156-2021-22-Spring-Regional Event 1-Double Elim-LQF-G4,4,5,TEAM ESPIONAGE,Ram,SSA-P-10045,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-223206-2021-22-Spring-Regional Event 1-Double Elim-LQF-G5,5,7,DNMK ESPORTS,D3Funct,SSA-P-10013,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-223206-2021-22-Spring-Regional Event 1-Double Elim-LQF-G5,5,7,DNMK ESPORTS,Wee_Casper,SSA-P-10060,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-223206-2021-22-Spring-Regional Event 1-Double Elim-LQF-G5,5,7,DNMK ESPORTS,YoPeGo!,SSA-P-10064,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-223206-2021-22-Spring-Regional Event 1-Double Elim-LQF-G5,5,5,TEAM ESPIONAGE,ckeno,SSA-P-10070,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-223206-2021-22-Spring-Regional Event 1-Double Elim-LQF-G5,5,5,TEAM ESPIONAGE,Jerome in da bath,SSA-P-10026,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-223206-2021-22-Spring-Regional Event 1-Double Elim-LQF-G5,5,5,TEAM ESPIONAGE,Ram,SSA-P-10045,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-224006-2021-22-Spring-Regional Event 1-Double Elim-LQF-G6,6,7,DNMK ESPORTS,D3Funct,SSA-P-10013,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-224006-2021-22-Spring-Regional Event 1-Double Elim-LQF-G6,6,7,DNMK ESPORTS,Wee_Casper,SSA-P-10060,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-224006-2021-22-Spring-Regional Event 1-Double Elim-LQF-G6,6,7,DNMK ESPORTS,YoPeGo!,SSA-P-10064,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-224006-2021-22-Spring-Regional Event 1-Double Elim-LQF-G6,6,7,TEAM ESPIONAGE,ckeno,SSA-P-10070,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-224006-2021-22-Spring-Regional Event 1-Double Elim-LQF-G6,6,5,TEAM ESPIONAGE,Jerome in da bath,SSA-P-10026,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
3bbdd987a7ed7ad9385e4eb49d17cc2a,2021-22,Spring,Regional Event 1,Double Elim,LQF,2022-05-07,20220507-224006-2021-22-Spring-Regional Event 1-Double Elim-LQF-G6,6,5,TEAM ESPIONAGE,Ram,SSA-P-10045,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-180126-2021-22-Winter-Regional Event 2-Playoffs-LR2-G1,1,7,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-180126-2021-22-Winter-Regional Event 2-Playoffs-LR2-G1,1,7,ROYALTY ESPORTS,Yujn.,SSA-P-10065,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-180126-2021-22-Winter-Regional Event 2-Playoffs-LR2-G1,1,7,ROYALTY ESPORTS,Zero,SSA-P-10066,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-180126-2021-22-Winter-Regional Event 2-Playoffs-LR2-G1,1,5,TEAM ESPIONAGE,Meliodas,SSA-P-10026,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-180126-2021-22-Winter-Regional Event 2-Playoffs-LR2-G1,1,5,TEAM ESPIONAGE,Paarthurnax.,SSA-P-10045,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-180126-2021-22-Winter-Regional Event 2-Playoffs-LR2-G1,1,5,TEAM ESPIONAGE,Septer,SSA-P-10050,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-180935-2021-22-Winter-Regional Event 2-Playoffs-LR2-G2,2,7,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-180935-2021-22-Winter-Regional Event 2-Playoffs-LR2-G2,2,7,ROYALTY ESPORTS,Yujn.,SSA-P-10065,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-180935-2021-22-Winter-Regional Event 2-Playoffs-LR2-G2,2,7,ROYALTY ESPORTS,Zero,SSA-P-10066,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-180935-2021-22-Winter-Regional Event 2-Playoffs-LR2-G2,2,5,TEAM ESPIONAGE,Meliodas,SSA-P-10026,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-180935-2021-22-Winter-Regional Event 2-Playoffs-LR2-G2,2,5,TEAM ESPIONAGE,Paarthurnax.,SSA-P-10045,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-180935-2021-22-Winter-Regional Event 2-Playoffs-LR2-G2,2,5,TEAM ESPIONAGE,Septer,SSA-P-10050,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-181840-2021-22-Winter-Regional Event 2-Playoffs-LR2-G3,3,7,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-181840-2021-22-Winter-Regional Event 2-Playoffs-LR2-G3,3,7,ROYALTY ESPORTS,Yujn.,SSA-P-10065,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-181840-2021-22-Winter-Regional Event 2-Playoffs-LR2-G3,3,7,ROYALTY ESPORTS,Zero,SSA-P-10066,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-181840-2021-22-Winter-Regional Event 2-Playoffs-LR2-G3,3,5,TEAM ESPIONAGE,Meliodas,SSA-P-10026,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-181840-2021-22-Winter-Regional Event 2-Playoffs-LR2-G3,3,5,TEAM ESPIONAGE,Paarthurnax.,SSA-P-10045,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-181840-2021-22-Winter-Regional Event 2-Playoffs-LR2-G3,3,5,TEAM ESPIONAGE,Septer,SSA-P-10050,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-183000-2021-22-Winter-Regional Event 2-Playoffs-LR2-G4,4,7,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-183000-2021-22-Winter-Regional Event 2-Playoffs-LR2-G4,4,7,ROYALTY ESPORTS,Yujn.,SSA-P-10065,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-183000-2021-22-Winter-Regional Event 2-Playoffs-LR2-G4,4,7,ROYALTY ESPORTS,Zero,SSA-P-10066,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-183000-2021-22-Winter-Regional Event 2-Playoffs-LR2-G4,4,5,TEAM ESPIONAGE,Meliodas,SSA-P-10026,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-183000-2021-22-Winter-Regional Event 2-Playoffs-LR2-G4,4,5,TEAM ESPIONAGE,Paarthurnax.,SSA-P-10045,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
7c34ec6e8061dea8ce2ffec87397be67,2021-22,Winter,Regional Event 2,Playoffs,LR2,2022-02-05,20220205-183000-2021-22-Winter-Regional Event 2-Playoffs-LR2-G4,4,5,TEAM ESPIONAGE,Septer,SSA-P-10050,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-210319-2021-22-Winter-Regional Event 3-Playoffs-LQF-G1,1,5,AIPX GAMING,ChristianW,SSA-P-10010,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-210319-2021-22-Winter-Regional Event 3-Playoffs-LQF-G1,1,5,AIPX GAMING,Friction,SSA-P-10022,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-210319-2021-22-Winter-Regional Event 3-Playoffs-LQF-G1,1,5,AIPX GAMING,lackstar.,SSA-P-10034,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-210319-2021-22-Winter-Regional Event 3-Playoffs-LQF-G1,1,7,ROYALTY ESPORTS,Auriginal,SSA-P-10003,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-210319-2021-22-Winter-Regional Event 3-Playoffs-LQF-G1,1,7,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-210319-2021-22-Winter-Regional Event 3-Playoffs-LQF-G1,1,7,ROYALTY ESPORTS,Zero,SSA-P-10066,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-211111-2021-22-Winter-Regional Event 3-Playoffs-LQF-G2,2,5,AIPX GAMING,ChristianW,SSA-P-10010,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-211111-2021-22-Winter-Regional Event 3-Playoffs-LQF-G2,2,5,AIPX GAMING,Friction,SSA-P-10022,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-211111-2021-22-Winter-Regional Event 3-Playoffs-LQF-G2,2,5,AIPX GAMING,lackstar.,SSA-P-10034,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-211111-2021-22-Winter-Regional Event 3-Playoffs-LQF-G2,2,7,ROYALTY ESPORTS,Auriginal,SSA-P-10003,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-211111-2021-22-Winter-Regional Event 3-Playoffs-LQF-G2,2,7,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-211111-2021-22-Winter-Regional Event 3-Playoffs-LQF-G2,2,7,ROYALTY ESPORTS,Zero,SSA-P-10066,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-211844-2021-22-Winter-Regional Event 3-Playoffs-LQF-G3,3,7,AIPX GAMING,ChristianW,SSA-P-10010,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-211844-2021-22-Winter-Regional Event 3-Playoffs-LQF-G3,3,7,AIPX GAMING,Friction,SSA-P-10022,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-211844-2021-22-Winter-Regional Event 3-Playoffs-LQF-G3,3,7,AIPX GAMING,lackstar.,SSA-P-10034,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-211844-2021-22-Winter-Regional Event 3-Playoffs-LQF-G3,3,7,ROYALTY ESPORTS,Auriginal,SSA-P-10003,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-211844-2021-22-Winter-Regional Event 3-Playoffs-LQF-G3,3,7,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-211844-2021-22-Winter-Regional Event 3-Playoffs-LQF-G3,3,7,ROYALTY ESPORTS,Zero,SSA-P-10066,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-212711-2021-22-Winter-Regional Event 3-Playoffs-LQF-G4,4,7,AIPX GAMING,ChristianW,SSA-P-10010,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-212711-2021-22-Winter-Regional Event 3-Playoffs-LQF-G4,4,7,AIPX GAMING,Friction,SSA-P-10022,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-212711-2021-22-Winter-Regional Event 3-Playoffs-LQF-G4,4,7,AIPX GAMING,lackstar.,SSA-P-10034,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-212711-2021-22-Winter-Regional Event 3-Playoffs-LQF-G4,4,7,ROYALTY ESPORTS,Auriginal,SSA-P-10003,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-212711-2021-22-Winter-Regional Event 3-Playoffs-LQF-G4,4,7,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-212711-2021-22-Winter-Regional Event 3-Playoffs-LQF-G4,4,7,ROYALTY ESPORTS,Zero,SSA-P-10066,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-213445-2021-22-Winter-Regional Event 3-Playoffs-LQF-G5,5,7,AIPX GAMING,ChristianW,SSA-P-10010,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-213445-2021-22-Winter-Regional Event 3-Playoffs-LQF-G5,5,7,AIPX GAMING,Friction,SSA-P-10022,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-213445-2021-22-Winter-Regional Event 3-Playoffs-LQF-G5,5,7,AIPX GAMING,lackstar.,SSA-P-10034,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-213445-2021-22-Winter-Regional Event 3-Playoffs-LQF-G5,5,7,ROYALTY ESPORTS,Auriginal,SSA-P-10003,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-213445-2021-22-Winter-Regional Event 3-Playoffs-LQF-G5,5,7,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-213445-2021-22-Winter-Regional Event 3-Playoffs-LQF-G5,5,7,ROYALTY ESPORTS,Zero,SSA-P-10066,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-214409-2021-22-Winter-Regional Event 3-Playoffs-LQF-G6,6,7,AIPX GAMING,ChristianW,SSA-P-10010,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-214409-2021-22-Winter-Regional Event 3-Playoffs-LQF-G6,6,7,AIPX GAMING,Friction,SSA-P-10022,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-214409-2021-22-Winter-Regional Event 3-Playoffs-LQF-G6,6,7,AIPX GAMING,lackstar.,SSA-P-10034,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-214409-2021-22-Winter-Regional Event 3-Playoffs-LQF-G6,6,7,ROYALTY ESPORTS,Auriginal,SSA-P-10003,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-214409-2021-22-Winter-Regional Event 3-Playoffs-LQF-G6,6,7,ROYALTY ESPORTS,EliakimZA,SSA-P-10019,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
cbee2413183265f9b5ba0ad8c47099c9,2021-22,Winter,Regional Event 3,Playoffs,LQF,2022-02-26,20220226-214409-2021-22-Winter-Regional Event 3-Playoffs-LQF-G6,6,7,ROYALTY ESPORTS,Zero,SSA-P-10066,2021-22 Season Database - 21-22 Fall Split Regionals 1-3.csv
