Player Name,Unique ID,Player ID,Role,Date,Match ID,Season,Split,Event,Day,Stage,Round,Best of ,Game Number,Game,Team,Victory,OT,Extra Time,Arena,Closest to Ball_All Zones,Closest to Ball_Defense Zone,Closest to Ball_Neutral Zone,Closest to Ball_Offense Zone,Furthest from Ball_All Zones,Furthest from Ball_Defense Zone,Furthest from Ball_Neutral Zone,Furthest from Ball_Offense Zone,First man_All Zones,First man_Defense Zone,First man_Neutral Zone,First man_Offense Zone,Last man_All Zones,Last man_Defense Zone,Last man_Neutral Zone,Last man_Offense Zone,Left Side_All Zones,Left Side_Defense Zone,Left Side_Neutral Zone,Left Side_Offense Zone,Right Side_All Zones,Right Side_Defense Zone,Right Side_Neutral Zone,Right Side_Offense Zone,Ball Touches_All Zones,Ball Touches_Defense Zone,Ball Touches_Neutral Zone,Ball Touches_Offense Zone,Time on Ball_All Zones,Time on Ball_Defense Zone,Time on Ball_Neutral Zone,Time on Ball_Offense Zone,Behind Ball_All Zones,Behind Ball_Defense Zone,Behind Ball_Neutral Zone,Behind Ball_Offense Zone,Ahead of Ball_All Zones,Ahead of Ball_Defense Zone,Ahead of Ball_Neutral Zone,Ahead of Ball_Offense Zone,Average Ball Distance_All Zones,Average Ball Distance_Defense Zone,Average Ball Distance_Neutral Zone,Average Ball Distance_Offense Zone,Distance traveled_All Zones,Distance traveled_Defense Zone,Distance traveled_Neutral Zone,Distance traveled_Offense Zone,Distance traveled on ground_All Zones,Distance traveled on ground_Defense Zone,Distance traveled on ground_Neutral Zone,Distance traveled on ground_Offense Zone,Distance traveled in the air_All Zones,Distance traveled in the air_Defense Zone,Distance traveled in the air_Neutral Zone,Distance traveled in the air_Offense Zone,Distance traveled in low air_All Zones,Distance traveled in low air_Defense Zone,Distance traveled in low air_Neutral Zone,Distance traveled in low air_Offense Zone,Distance traveled in high air_All Zones,Distance traveled in high air_Defense Zone,Distance traveled in high air_Neutral Zone,Distance traveled in high air_Offense Zone,Average Speed_All Zones,Average Speed_Defense Zone,Average Speed_Neutral Zone,Average Speed_Offense Zone,Max Speed (82.8)_All Zones,Max Speed (82.8)_Defense Zone,Max Speed (82.8)_Neutral Zone,Max Speed (82.8)_Offense Zone,SuperSonic (80+)_All Zones,SuperSonic (80+)_Defense Zone,SuperSonic (80+)_Neutral Zone,SuperSonic (80+)_Offense Zone,Boost Speed (50-79)_All Zones,Boost Speed (50-79)_Defense Zone,Boost Speed (50-79)_Neutral Zone,Boost Speed (50-79)_Offense Zone,Drive Speed (1-49)_All Zones,Drive Speed (1-49)_Defense Zone,Drive Speed (1-49)_Neutral Zone,Drive Speed (1-49)_Offense Zone,Stopped_All Zones,Stopped_Defense Zone,Stopped_Neutral Zone,Stopped_Offense Zone,On Ground_All Zones,On Ground_Defense Zone,On Ground_Neutral Zone,On Ground_Offense Zone,In Air_All Zones,In Air_Defense Zone,In Air_Neutral Zone,In Air_Offense Zone,In Low Air_All Zones,In Low Air_Defense Zone,In Low Air_Neutral Zone,In Low Air_Offense Zone,In High Air_All Zones,In High Air_Defense Zone,In High Air_Neutral Zone,In High Air_Offense Zone,Average Boost_All Zones,Average Boost_Defense Zone,Average Boost_Neutral Zone,Average Boost_Offense Zone,Empty (0)_All Zones,Empty (0)_Defense Zone,Empty (0)_Neutral Zone,Empty (0)_Offense Zone,Low (0-33)_All Zones,Low (0-33)_Defense Zone,Low (0-33)_Neutral Zone,Low (0-33)_Offense Zone,Medium (34-66)_All Zones,Medium (34-66)_Defense Zone,Medium (34-66)_Neutral Zone,Medium (34-66)_Offense Zone,High (67-100)_All Zones,High (67-100)_Defense Zone,High (67-100)_Neutral Zone,High (67-100)_Offense Zone,Full (100)_All Zones,Full (100)_Defense Zone,Full (100)_Neutral Zone,Full (100)_Offense Zone,Boost Gained_All Zones,Boost Gained_Defense Zone,Boost Gained_Neutral Zone,Boost Gained_Offense Zone,Boost Lost_All Zones,Boost Lost_Defense Zone,Boost Lost_Neutral Zone,Boost Lost_Offense Zone,Boost Lost while SuperSonic_All Zones,Boost Lost while SuperSonic_Defense Zone,Boost Lost while SuperSonic_Neutral Zone,Boost Lost while SuperSonic_Offense Zone,Boost Lost while Max Speed_All Zones,Boost Lost while Max Speed_Defense Zone,Boost Lost while Max Speed_Neutral Zone,Boost Lost while Max Speed_Offense Zone,Boost Lost on Ground_All Zones,Boost Lost on Ground_Defense Zone,Boost Lost on Ground_Neutral Zone,Boost Lost on Ground_Offense Zone,Boost Lost in Air_All Zones,Boost Lost in Air_Defense Zone,Boost Lost in Air_Neutral Zone,Boost Lost in Air_Offense Zone,Boost Lost in Low Air_All Zones,Boost Lost in Low Air_Defense Zone,Boost Lost in Low Air_Neutral Zone,Boost Lost in Low Air_Offense Zone,Boost Lost in High Air_All Zones,Boost Lost in High Air_Defense Zone,Boost Lost in High Air_Neutral Zone,Boost Lost in High Air_Offense Zone,Passes Given_All Zones,Passes Given_Defense Zone,Passes Given_Neutral Zone,Passes Given_Offense Zone,Passes Received_All Zones,Passes Received_Defense Zone,Passes Received_Neutral Zone,Passes Received_Offense Zone,50/50s_All Zones,50/50s_Defense Zone,50/50s_Neutral Zone,50/50s_Offense Zone,Possession Losses_All Zones,Possession Losses_Defense Zone,Possession Losses_Neutral Zone,Possession Losses_Offense Zone,Interceptions_All Zones,Interceptions_Defense Zone,Interceptions_Neutral Zone,Interceptions_Offense Zone,Self Touches_All Zones,Self Touches_Defense Zone,Self Touches_Neutral Zone,Self Touches_Offense Zone,Score_All Zones,Score_Defense Zone,Score_Neutral Zone,Score_Offense Zone,Goals_All Zones,Goals_Defense Zone,Goals_Neutral Zone,Goals_Offense Zone,Shots_All Zones,Shots_Defense Zone,Shots_Neutral Zone,Shots_Offense Zone,Assists_All Zones,Assists_Defense Zone,Assists_Neutral Zone,Assists_Offense Zone,Saves_All Zones,Saves_Defense Zone,Saves_Neutral Zone,Saves_Offense Zone,Kills_All Zones,Kills_Defense Zone,Kills_Neutral Zone,Kills_Offense Zone,Deaths_All Zones,Deaths_Defense Zone,Deaths_Neutral Zone,Deaths_Offense Zone,Boost Lost When Demoed_All Zones,Boost Lost When Demoed_Defense Zone,Boost Lost When Demoed_Neutral Zone,Boost Lost When Demoed_Offense Zone,Avg Speed When Demoed_All Zones,Avg Speed When Demoed_Defense Zone,Avg Speed When Demoed_Neutral Zone,Avg Speed When Demoed_Offense Zone,Avg Speed After Killing_All Zones,Avg Speed After Killing_Defense Zone,Avg Speed After Killing_Neutral Zone,Avg Speed After Killing_Offense Zone,Avg Boost When Demoed_All Zones,Avg Boost When Demoed_Defense Zone,Avg Boost When Demoed_Neutral Zone,Avg Boost When Demoed_Offense Zone,Avg Boost When Killing_All Zones,Avg Boost When Killing_Defense Zone,Avg Boost When Killing_Neutral Zone,Avg Boost When Killing_Offense Zone,Small Pads Collected_All Zones,Small Pads Collected_Defense Zone,Small Pads Collected_Neutral Zone,Small Pads Collected_Offense Zone,Big Boosts Collected_All Zones,Big Boosts Collected_Defense Zone,Big Boosts Collected_Neutral Zone,Big Boosts Collected_Offense Zone,Overfill from Small Pads_All Zones,Overfill from Small Pads_Defense Zone,Overfill from Small Pads_Neutral Zone,Overfill from Small Pads_Offense Zone,Overfill from Big Boosts_All Zones,Overfill from Big Boosts_Defense Zone,Overfill from Big Boosts_Neutral Zone,Overfill from Big Boosts_Offense Zone,Boost Gained from Small Pads_All Zones,Boost Gained from Small Pads_Defense Zone,Boost Gained from Small Pads_Neutral Zone,Boost Gained from Small Pads_Offense Zone,Boost Gained from Big Boosts_All Zones,Boost Gained from Big Boosts_Defense Zone,Boost Gained from Big Boosts_Neutral Zone,Boost Gained from Big Boosts_Offense Zone
Chicago,NA-P-10002,Steam|76561198293785594|0,Starter,2024-06-20T19:05:19.000Z,20240620-190519-2024-Major 2-London Major-Swiss-2-G1,2024,Major 2,London LAN,1,Swiss,2,5,1,13,SPACESTATION,TRUE,FALSE,0,Mannfield (Night),36,18,6,12,35,18,8,9,42,14,10,17,28,22,4,1,52,30,10,11,48,21,9,18,26,14,2,10,22,10,4,8,68,40,13,15,32,11,7,14,2490,2450,3059,2330,479772,223805,103943,152024,284906,141554,62187,81165,186643,78900,39751,67992,153938,67651,29726,56561,32705,11249,10025,11431,56,51,67,61,5,0,1,3,15,5,4,6,41,18,9,14,43,28,7,9,0,0,0,0,63,34,12,17,37,18,7,12,30,15,5,10,7,2,2,3,42,47,35,39,14,5,3,7,48,21,12,15,22,10,5,6,30,19,3,8,6,4,0,2,2366,1032,569,765,2345,1172,332,841,115,26,43,46,220,20,59,141,1125,472,218,435,1567,743,306,518,1265,639,224,402,302,104,82,116,2,0,1,1,3,2,0,1,2,0,1,1,5,3,0,2,5,2,0,3,9,6,0,3,228,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,41,0,0,41,9,0,0,9,0,0,0,0,41,0,0,41,0,0,0,0,67,32,15,20,15,7,3,5,23,16,0,7,83,41,42,0,781,368,180,233,1417,659,258,500
hockser,NA-P-10004,Steam|76561198271931020|0,Starter,2024-06-20T19:05:19.000Z,20240620-190519-2024-Major 2-London Major-Swiss-2-G1,2024,Major 2,London LAN,1,Swiss,2,5,1,13,SPACESTATION,TRUE,FALSE,0,Mannfield (Night),31,14,9,8,37,23,8,6,21,10,4,7,40,25,12,3,59,33,15,10,41,21,10,10,18,8,7,3,14,6,3,6,80,46,22,12,20,9,3,8,2763,2843,2851,2656,446973,234200,114730,98043,310579,167400,84000,59179,130502,64268,28761,37473,95948,47337,24878,23733,34554,16931,3883,13740,52,50,58,56,2,1,0,1,9,4,3,2,40,21,10,9,51,31,11,9,0,0,0,0,72,40,18,13,28,15,7,7,20,10,6,4,8,4,1,3,45,43,56,43,12,6,2,4,39,23,7,9,29,17,7,5,32,15,10,7,7,5,2,1,2168,1378,579,211,2097,947,683,467,105,57,21,27,99,48,13,38,1144,551,322,271,1198,625,272,301,846,427,236,183,352,198,36,118,1,1,0,0,3,1,0,2,5,3,2,0,7,2,1,4,5,2,2,1,2,0,2,0,261,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,95,95,0,0,48,48,0,0,0,0,0,0,95,95,0,0,0,0,0,0,68,43,12,13,16,9,6,1,21,12,0,9,254,67,187,0,795,504,144,147,1346,833,413,100
Leoro,SSA-P-10191,Steam|76561198880568573|0,Starter,2024-06-20T19:05:19.000Z,20240620-190519-2024-Major 2-London Major-Swiss-2-G1,2024,Major 2,London LAN,1,Swiss,2,5,1,13,TEAM MOBULA,FALSE,FALSE,0,Mannfield (Night),30,16,7,8,37,21,8,8,28,9,5,14,42,30,10,2,39,21,9,10,61,33,12,16,27,16,5,6,21,13,3,5,71,45,16,10,29,8,5,15,2577,2687,3032,2218,440792,216540,100981,123271,266427,147344,62141,56942,167000,66252,37076,63672,137101,62684,26544,47873,29899,3568,10532,15799,52,48,64,57,4,0,1,2,8,2,2,4,43,20,12,11,49,31,7,10,0,0,0,0,65,39,13,13,35,15,7,13,29,14,5,9,6,1,2,3,38,44,41,24,16,7,2,6,51,22,11,17,30,18,6,6,19,13,4,2,5,4,0,0,2042,1205,465,372,2029,949,520,560,82,8,15,59,151,21,32,98,980,500,221,259,1463,622,312,529,1186,580,217,389,277,42,95,140,3,1,1,1,6,4,0,2,5,1,1,3,9,8,0,1,6,6,0,0,1,1,0,0,265,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,3,2,0,1,95,75,0,20,43,34,0,61,26,0,0,26,32,38,0,20,2,0,0,2,58,33,10,15,16,9,5,2,9,9,0,0,255,124,131,0,687,387,120,180,1345,776,369,200
Lj,NA-P-10007,Steam|76561198398125000|0,Starter,2024-06-20T19:05:19.000Z,20240620-190519-2024-Major 2-London Major-Swiss-2-G1,2024,Major 2,London LAN,1,Swiss,2,5,1,13,SPACESTATION,TRUE,FALSE,0,Mannfield (Night),33,15,5,13,29,15,5,9,38,9,5,23,32,26,4,2,56,31,11,14,44,20,6,18,15,8,2,5,10,4,1,5,70,44,13,13,30,7,4,19,2384,2372,2615,2329,511598,236632,97010,177956,324858,161404,60133,103321,177891,72045,35568,70278,140056,59355,28659,52042,37835,12690,6909,18236,59,53,69,65,8,2,2,4,20,6,5,10,46,23,8,14,34,22,4,8,0,0,0,0,65,36,10,19,35,16,6,13,27,13,5,9,8,3,1,4,45,52,47,33,17,6,3,7,44,17,8,19,22,12,3,6,35,22,6,7,7,5,1,1,2610,1326,483,801,2666,1177,474,1015,379,94,69,216,353,87,79,187,1279,585,201,493,1484,678,271,535,1150,566,205,379,334,112,66,156,4,1,0,3,1,0,0,1,3,2,1,0,2,0,1,1,5,1,1,3,1,0,0,1,381,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,70,82,0,64,0,0,0,0,57,37,0,68,73,34,11,28,18,9,4,5,36,18,18,0,223,55,98,70,840,390,114,336,1577,845,302,430
VKSailen,SSA-P-10193,Steam|76561198397457726|0,Starter,2024-06-20T19:05:19.000Z,20240620-190519-2024-Major 2-London Major-Swiss-2-G1,2024,Major 2,London LAN,1,Swiss,2,5,1,13,TEAM MOBULA,FALSE,FALSE,0,Mannfield (Night),35,16,8,11,34,14,8,11,41,10,11,20,25,16,7,3,47,23,9,15,53,20,16,18,22,10,6,6,21,6,5,11,65,37,17,12,35,6,8,21,2532,2424,2815,2530,504490,207149,121923,175418,254413,116398,67224,70791,239697,86902,52174,100621,217563,76023,47988,93552,22134,10879,4186,7069,58,56,60,61,7,2,2,2,19,7,6,6,45,19,8,18,36,17,10,10,0,0,0,0,56,26,14,15,44,16,10,18,39,14,9,16,5,2,1,2,48,60,55,29,19,5,4,10,42,12,9,21,21,9,5,6,38,22,10,6,12,7,5,1,2841,1039,1386,416,2833,1242,540,1051,165,56,36,73,305,110,92,103,1376,643,250,483,1875,690,426,759,1663,581,397,685,212,109,29,74,5,3,0,2,2,1,0,1,3,0,2,1,5,2,2,1,7,5,1,1,3,2,1,0,301,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,3,22,22,8,11,3,44,35,2,7,295,100,93,102,532,241,34,257,1905,700,1007,198
ASN_RuBiiX,SSA-P-10190,Steam|76561198847618075|0,Starter,2024-06-20T19:13:30.000Z,20240620-191330-2024-Major 2-London Major-Swiss-2-G2,2024,Major 2,London LAN,1,Swiss,2,5,2,14,TEAM MOBULA,FALSE,TRUE,83,Forbidden Temple,29,15,6,8,34,23,6,4,26,11,7,8,33,26,5,2,44,24,10,11,56,34,11,10,9.4,3.13,0.78,5.48,4,2,1,1,75,45,16,14,25,13,5,7,2727,2780,2859,2656,411166.84,227071.02,92540.21,91555.61,260985.9,152351.44,64826.63,43807.83,143850.39,71611.49,26195.56,46043.34,126216.97,65115.67,23331.07,37770.23,17633.42,6495.82,2864.49,8273.11,49,47,57,53,3,1,1,1,8,3,2,3,36,19,9,8,55,35,10,10,1,1,0,0,68,42,15,12,32,16,6,9,28,15,6,8,3,1,1,2,52,49,67,51,6,3,1,2,37,25,5,7,21,11,4,5,42,22,12,8,9,3,4,2,1953.52,993.99,718.28,241.25,1887.73,1032.38,325.85,529.5,21.15,7.05,7.05,7.05,113.58,30.55,32.9,50.13,1008.88,571.02,203.66,234.2,1294.78,656.4,267.89,370.5,1143.6,605.48,234.2,303.92,151.17,50.91,33.68,66.58,1.57,0.78,0,0.78,3.92,0.78,0,3.13,7.05,1.57,0.78,4.7,1.57,0.78,0,0.78,2.35,1.57,0,0.78,0,0,0,0,187.99,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0.78,0,0.78,0,46.21,0,46.21,0,58,0,58,0,0,0,0,0,59,0,59,0,0,0,0,0,57.18,39.16,9.4,8.62,14.1,6.27,6.27,1.57,28.2,12.53,10.97,4.7,149.61,68.93,58.75,21.93,657.96,457.44,101.83,98.69,1260.31,557.7,567.89,134.73
Chicago,NA-P-10002,Steam|76561198293785594|0,Starter,2024-06-20T19:13:30.000Z,20240620-191330-2024-Major 2-London Major-Swiss-2-G2,2024,Major 2,London LAN,1,Swiss,2,5,2,14,SPACESTATION,TRUE,TRUE,83,Forbidden Temple,31,13,7,10,37,17,15,6,27,7,8,13,41,24,13,4,58,32,15,11,42,14,14,14,15.67,4.7,2.35,8.62,17,5,3,9,77,37,23,17,23,8,6,9,2639,2510,3182,2456,457072.32,193185.9,133987.21,129899.22,290203.39,125613.05,91035.51,73554.83,159383.81,65081.98,41328.72,52973.11,132328.2,55620.63,32077.28,44630.29,27055.61,9461.36,9251.44,8342.82,54,49,59,62,3,1,1,2,11,3,3,5,46,17,15,14,43,25,12,6,1,1,0,0,69,32,21,15,31,14,8,10,26,11,6,9,6,3,2,2,51,52,59,46,9,2,3,4,32,15,7,9,30,15,8,8,38,16,14,8,4,1,2,1,2356.14,989.3,842.82,524.02,2292.69,928.98,655.61,708.09,139.43,31.33,21.15,86.95,139.43,39.95,26.63,72.85,1234.46,430.03,433.16,371.28,1263.45,543.6,311.75,408.09,1015.93,437.08,238.12,340.73,247.52,106.53,73.63,67.36,5.48,1.57,1.57,2.35,7.83,2.35,2.35,3.13,2.35,1.57,0.78,0,3.92,0.78,0.78,2.35,3.92,0.78,0.78,2.35,3.13,0,0,3.13,193.47,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,1.57,0.78,0.78,0,46.21,35.25,10.97,0,45,76,14,0,0,0,0,0,30,45,14,0,0,0,0,0,66.58,30.55,18.02,18.02,16.45,5.48,7.83,3.13,34.46,10.18,16.45,7.83,256.14,76.76,142.56,36.81,764.49,356.4,199.74,208.36,1388.77,471.54,640.73,276.5
hockser,NA-P-10004,Steam|76561198271931020|0,Starter,2024-06-20T19:13:30.000Z,20240620-191330-2024-Major 2-London Major-Swiss-2-G2,2024,Major 2,London LAN,1,Swiss,2,5,2,14,SPACESTATION,TRUE,TRUE,83,Forbidden Temple,37,13,8,15,39,20,10,9,37,7,9,21,33,24,7,3,55,23,12,19,45,21,11,13,25.85,12.53,5.48,7.83,29,13,8,8,65,34,15,15,35,10,8,17,2811,3164,2879,2329,488517.49,215390.6,113015.4,160111.49,304258.75,151434.99,69849.87,82973.89,175520.37,61078.59,41334.2,73107.57,139010.44,46604.18,33625.85,58780.42,36509.92,14474.41,7708.36,14327.15,59,58,60,59,7,2,2,3,19,8,4,6,46,21,10,15,34,15,9,11,1,1,0,0,65,33,14,18,35,11,9,15,27,8,7,11,8,3,2,3,46,52,50,35,18,5,5,7,42,16,9,17,25,12,5,8,33,17,9,7,7,6,1,0,2593.47,1649.61,549.87,393.99,2538.64,1089.56,462.92,986.16,222.45,120.63,42.3,59.53,300,103.39,89.3,107.31,1351.17,657.96,219.32,473.89,1421.67,463.71,369.71,588.25,1085.64,326.63,296.87,462.14,336.03,137.08,72.85,126.11,8.62,3.13,1.57,3.92,6.27,1.57,1.57,3.13,8.62,4.7,2.35,1.57,7.05,3.92,2.35,0.78,5.48,3.92,0.78,0.78,6.27,4.7,0,1.57,276.5,0,0,0,0,0,0,0,3.92,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,1.57,0,0.78,0.78,45.43,0,45.43,0,53,0,51,54,0,0,0,0,29,0,58,0,0,0,0,0,66.58,40.73,9.4,16.45,18.02,10.97,4.7,2.35,85.38,51.7,12.53,21.15,256.92,169.19,62.66,25.07,713.58,437.08,100.26,176.24,1544.65,927.42,407.31,209.92
Leoro,SSA-P-10191,Steam|76561198880568573|0,Starter,2024-06-20T19:13:30.000Z,20240620-191330-2024-Major 2-London Major-Swiss-2-G2,2024,Major 2,London LAN,1,Swiss,2,5,2,14,TEAM MOBULA,FALSE,TRUE,83,Forbidden Temple,39,18,7,15,28,19,5,4,29,7,6,16,36,29,5,2,42,26,6,10,58,33,11,15,14.1,7.05,4.7,2.35,16,9,2,5,79,49,13,17,21,9,4,8,2316,2505,2791,1768,440684.33,237893.73,77772.85,125017.75,273999.48,164801.04,45545.17,63653.26,159540.47,70344.91,30603.92,58591.64,132041.51,62133.68,28254.83,41653,27498.96,8211.23,2349.09,16938.64,52,48,63,59,6,2,2,2,13,6,4,4,37,17,6,13,49,34,6,8,1,1,0,0,69,43,12,14,31,15,5,11,26,13,5,8,6,2,0,3,48,55,55,31,12,4,3,5,40,18,7,14,25,14,3,8,35,26,7,3,8,5,2,1,1995.82,1097.39,524.8,373.63,1964.49,1073.11,309.4,581.98,119.06,43.08,32.11,43.86,257.7,90.08,86.95,80.68,1044.13,538.9,207.57,297.65,1284.6,634.46,209.14,440.99,1048.04,553.79,187.99,306.27,236.55,80.68,21.15,134.73,3.13,2.35,0,0.78,3.92,3.13,0.78,0,5.48,2.35,3.13,0,5.48,3.13,2.35,0,4.7,3.13,0.78,0.78,1.57,0,0,1.57,374.41,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.35,30.55,3.13,15.67,18.02,10.18,5.48,2.35,18.8,11.75,7.05,0,365.8,241.25,98.69,25.85,573.37,354.83,30.55,187.99,1435.77,777.02,449.61,209.14
Lj,NA-P-10007,Steam|76561198398125000|0,Starter,2024-06-20T19:13:30.000Z,20240620-191330-2024-Major 2-London Major-Swiss-2-G2,2024,Major 2,London LAN,1,Swiss,2,5,2,14,SPACESTATION,TRUE,TRUE,83,Forbidden Temple,34,15,8,11,26,12,6,8,37,9,9,19,27,20,5,2,58,28,11,20,42,17,12,13,21.93,9.4,5.48,7.05,16,4,4,7,68,36,17,16,32,9,6,16,2406,2350,2851,2340,491882.51,209121.93,115980.94,166779.63,331629.24,147319.58,82153,102156.66,152638.9,59537.86,31456.92,61644.13,132687.73,48342.3,28608.09,55737.34,19951.17,11195.56,2848.83,5906.79,58,54,66,62,6,2,1,3,15,5,4,7,50,21,12,17,33,18,6,9,1,1,0,0,71,34,17,21,29,11,6,12,24,9,5,10,5,2,1,1,49,57,54,39,12,3,3,6,42,15,10,17,19,9,4,6,39,21,9,9,5,3,1,1,2391.38,903.13,717.49,770.76,2424.28,990.86,536.55,896.87,197.39,61.1,48.56,87.73,267.89,72.85,52.48,142.56,1406.01,504.44,321.93,579.63,1168.67,452.74,253,462.92,975.2,354.83,213.84,406.53,193.47,97.91,39.16,56.4,7.83,2.35,1.57,3.92,7.83,2.35,2.35,3.13,5.48,2.35,0.78,2.35,2.35,0.78,1.57,0,5.48,2.35,3.13,0,4.7,1.57,2.35,0.78,234.2,0,0,0,0.78,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0.78,0,0,0.78,12.53,0,0,12.53,79,0,0,79,73,73,0,0,16,0,0,16,5,5,0,0,78.33,39.16,10.18,28.98,14.1,4.7,5.48,3.92,45.43,22.72,16.45,6.27,213.05,119.06,74.41,19.58,894.52,447.26,105.74,341.51,1196.87,350.91,473.89,372.06
VKSailen,SSA-P-10193,Steam|76561198397457726|0,Starter,2024-06-20T19:13:30.000Z,20240620-191330-2024-Major 2-London Major-Swiss-2-G2,2024,Major 2,London LAN,1,Swiss,2,5,2,14,TEAM MOBULA,FALSE,TRUE,83,Forbidden Temple,32,15,8,9,39,21,12,6,45,15,14,16,31,23,7,2,35,21,7,8,65,30,19,16,21.93,10.18,2.35,9.4,19,8,4,6,62,37,14,11,38,14,12,13,2883,2942,3316,2604,482215.93,230029.5,126556.92,125629.5,282495.82,152303.66,72751.17,57440.99,191275.46,74710.97,51204.44,65360.05,170461.1,66290.6,46248.56,57921.93,20814.36,8420.37,4955.87,7438.12,58,54,66,63,6,3,2,2,17,6,5,6,48,24,12,12,34,20,8,6,1,1,0,0,63,36,15,12,37,15,10,12,32,13,9,10,5,2,1,2,50,58,59,29,15,5,4,6,38,15,8,15,22,10,5,6,40,25,11,4,11,7,4,0,2663.19,1161.62,1054.31,447.26,2641.25,1236.81,702.61,701.83,209.92,75.98,73.63,60.31,263.19,119.06,65.8,78.33,1505.48,780.16,350.13,375.2,1507.05,601.57,408.88,496.61,1301.04,516.19,365.01,419.84,206.01,85.38,43.86,76.76,3.92,1.57,0.78,1.57,0.78,0,0,0.78,3.92,0,0,3.92,7.83,3.92,1.57,2.35,6.27,2.35,0.78,3.13,7.05,3.13,0,3.92,167.62,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0.78,0,0,0,2.35,1.57,0,0.78,0.78,0,0,0.78,16.45,0,0,16.45,73,0,0,73,72,78,0,61,21,0,0,21,45,56,0,23,57.18,34.46,9.4,13.32,21.15,8.62,9.4,3.13,45.43,41.51,1.57,2.35,366.58,191.12,159.01,16.45,640.73,372.06,111.23,157.44,1748.3,670.5,780.94,296.87
ASN_RuBiiX,SSA-P-10190,Steam|76561198847618075|0,Starter,2024-06-20T19:21:55.000Z,20240620-192155-2024-Major 2-London Major-Swiss-3-G3,2024,Major 2,London LAN,1,Swiss,3,5,3,15,TEAM MOBULA,FALSE,TRUE,44,DFH Stadium,30,13,9,8,39,24,8,7,30,12,5,13,33,23,8,2,58,31,12,14,42,23,11,8,12.21,7.85,1.74,2.62,15,9,4,3,74,44,18,12,26,11,5,11,2798,2799,2931,2759,448668.31,234594.77,106893.31,107180.23,238876.74,133455.52,53199.42,52221.8,201569.48,97618.6,51754.36,52196.51,157568.02,73928.2,42400.29,41239.53,44001.45,23690.41,9354.07,10956.98,50,48,55,54,1,1,0,1,7,3,2,2,41,19,11,10,51,31,10,11,1,1,0,0,62,36,13,13,38,18,10,10,29,13,8,8,9,5,2,2,43,48,48,27,11,3,2,6,49,25,9,14,22,10,7,6,29,19,7,3,11,8,2,1,2037.21,1240.99,524.13,272.09,1960.47,1053.49,558.14,348.84,43.6,22.67,7.85,13.08,63.66,24.42,15.7,23.55,882.56,526.74,196.22,159.59,1647.38,781.4,436.05,429.94,1232.27,553.78,351.45,327.03,415.12,227.62,84.59,102.91,4.36,1.74,1.74,0.87,3.49,2.62,0.87,0,2.62,0,0,2.62,5.23,4.36,0.87,0,6.1,3.49,0.87,1.74,0.87,0.87,0,0,312.21,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,2.62,0,0,0,0.87,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,75,0,0,0,0,0,4,0,4,0,76.74,45.35,13.08,18.31,10.47,6.98,2.62,0.87,5.23,5.23,0,0,121.22,74.13,47.09,0,915.7,538.95,156.98,219.77,925.29,623.55,214.53,87.21
